"","RT","true","inter","cnt","mask","noise","ID","type","eta_pro","eta_re"
"2429",630.531250080501,1,0,0,0,0,10,"2",90,-90
"2430",708.107362120163,1,0,0,0,0,10,"2",90,-90
"2451",473.112039558622,1,0,0,0,0,10,"3",-90,90
"2452",484.146819114017,1,0,0,0,0,10,"3",-90,90
"2453",388.379911209,1,0,0,0,0,10,"3",-90,90
"2454",393.676511309191,1,0,0,0,0,10,"3",-90,90
"2455",403.686523759995,1,0,0,0,0,10,"3",-90,90
"2476",347.851008268168,1,0,0,0,0,10,"4",-90,-90
"2477",361.276489784293,1,0,0,0,0,10,"4",-90,-90
"2478",621.954926082759,1,0,0,0,0,10,"4",-90,-90
"2479",363.020762220238,1,0,0,0,0,10,"4",-90,-90
"2480",478.529929432757,1,0,0,0,0,10,"4",-90,-90
"51",620.818400057033,1,0,0,0,1,1,"1",-90,0
"52",975.740100024268,1,0,0,0,1,1,"1",-90,0
"53",500.228499993682,1,0,0,0,1,1,"1",-90,0
"54",499.911299906671,1,0,0,0,1,1,"1",-90,0
"55",395.890399813652,1,0,0,0,1,1,"4",-90,-90
"56",427.540800068527,1,0,0,0,1,1,"1",-90,0
"57",467.321400064975,1,0,0,0,1,1,"1",-90,0
"58",531.065300107002,1,0,0,0,1,1,"1",-90,0
"59",409.828700125217,1,0,0,0,1,1,"4",-90,-90
"60",473.535099998116,1,0,0,0,1,1,"2",90,-90
"61",377.280799904838,1,0,0,0,1,1,"4",-90,-90
"62",377.328100148588,1,0,0,0,1,1,"1",-90,0
"63",553.701200056821,1,0,0,0,1,1,"1",-90,0
"64",486.825900152326,1,0,0,0,1,1,"1",-90,0
"65",487.204399891198,1,0,0,0,1,1,"1",-90,0
"66",431.343999924138,1,0,0,0,1,1,"1",-90,0
"67",375.033899908885,1,0,0,0,1,1,"1",-90,0
"68",415.497600100935,1,0,0,0,1,1,"1",-90,0
"69",471.085299970582,1,0,0,0,1,1,"1",-90,0
"70",383.16940004006,1,0,0,0,1,1,"4",-90,-90
"71",582.657700171694,1,0,0,0,1,1,"2",90,-90
"73",454.503699904308,1,0,0,0,1,1,"2",90,-90
"74",350.540699902922,1,0,0,0,1,1,"1",-90,0
"75",358.224699972197,1,0,0,0,1,1,"1",-90,0
"76",479.025100125,1,0,0,0,1,1,"1",-90,0
"77",326.166399987414,1,0,0,0,1,1,"4",-90,-90
"78",406.395100057125,1,0,0,0,1,1,"1",-90,0
"79",550.754199968651,1,0,0,0,1,1,"1",-90,0
"80",523.895200109109,1,0,0,0,1,1,"1",-90,0
"81",466.561499983072,1,0,0,0,1,1,"1",-90,0
"82",378.652499988675,1,0,0,0,1,1,"3",-90,90
"83",394.424400059506,1,0,0,0,1,1,"1",-90,0
"84",474.338999949396,1,0,0,0,1,1,"3",-90,90
"85",426.314600044861,1,0,0,0,1,1,"1",-90,0
"86",530.124000040814,1,0,0,0,1,1,"2",90,-90
"87",601.099699968472,1,0,0,0,1,1,"1",-90,0
"88",564.81990008615,1,0,0,0,1,1,"1",-90,0
"89",329.437999986112,1,0,0,0,1,1,"1",-90,0
"90",425.412599928677,1,0,0,0,1,1,"1",-90,0
"91",361.530999885872,1,0,0,0,1,1,"1",-90,0
"92",449.50530002825,1,0,0,0,1,1,"1",-90,0
"93",537.137000123039,1,0,0,0,1,1,"1",-90,0
"94",495.940400054678,1,0,0,0,1,1,"1",-90,0
"95",303.545200033113,1,0,0,0,1,1,"3",-90,90
"96",351.391400210559,1,0,0,0,1,1,"3",-90,90
"97",447.592100128531,1,0,0,0,1,1,"1",-90,0
"98",319.525999948382,1,0,0,0,1,1,"3",-90,90
"99",679.286600090563,1,0,0,0,1,1,"1",-90,0
"100",536.265600007027,1,0,0,0,1,1,"2",90,-90
"301",543.889900000067,1,0,0,0,1,2,"1",-90,0
"302",655.205900000055,1,0,0,0,1,2,"3",-90,90
"303",545.44900000019,1,0,0,0,1,2,"1",-90,0
"304",456.513800000266,1,0,0,0,1,2,"1",-90,0
"305",345.546900000045,1,0,0,0,1,2,"1",-90,0
"306",498.371399999996,1,0,0,0,1,2,"1",-90,0
"307",530.872600000293,1,0,0,0,1,2,"1",-90,0
"308",458.169600000019,1,0,0,0,1,2,"1",-90,0
"309",483.132599999863,1,0,0,0,1,2,"1",-90,0
"310",555.817299999944,1,0,0,0,1,2,"1",-90,0
"311",434.304700000212,1,0,0,0,1,2,"1",-90,0
"312",451.11820000011,1,0,0,0,1,2,"1",-90,0
"313",468.457900000431,1,0,0,0,1,2,"1",-90,0
"314",325.050500000089,1,0,0,0,1,2,"4",-90,-90
"315",798.091300000124,1,0,0,0,1,2,"1",-90,0
"316",562.491900000168,1,0,0,0,1,2,"2",90,-90
"317",384.129699999903,1,0,0,0,1,2,"3",-90,90
"318",561.825000000226,1,0,0,0,1,2,"1",-90,0
"319",959.561599999688,1,0,0,0,1,2,"2",90,-90
"320",686.014700000214,1,0,0,0,1,2,"1",-90,0
"321",575.054500000078,1,0,0,0,1,2,"1",-90,0
"322",301.091100000122,1,0,0,0,1,2,"3",-90,90
"323",437.629000000015,1,0,0,0,1,2,"1",-90,0
"324",759.132399999999,1,0,0,0,1,2,"4",-90,-90
"326",927.548900000147,1,0,0,0,1,2,"2",90,-90
"327",383.518399999957,1,0,0,0,1,2,"1",-90,0
"329",501.183099999707,1,0,0,0,1,2,"4",-90,-90
"330",492.842799999835,1,0,0,0,1,2,"1",-90,0
"331",526.104899999609,1,0,0,0,1,2,"3",-90,90
"332",974.242299999787,1,0,0,0,1,2,"1",-90,0
"333",411.309999999958,1,0,0,0,1,2,"4",-90,-90
"334",700.896900000316,1,0,0,0,1,2,"1",-90,0
"335",549.254000000019,1,0,0,0,1,2,"3",-90,90
"337",553.65780000011,1,0,0,0,1,2,"1",-90,0
"338",727.800300000126,1,0,0,0,1,2,"1",-90,0
"339",423.859399999856,1,0,0,0,1,2,"1",-90,0
"340",792.594000000008,1,0,0,0,1,2,"1",-90,0
"341",597.621200000049,1,0,0,0,1,2,"1",-90,0
"342",442.540399999871,1,0,0,0,1,2,"4",-90,-90
"345",968.525199999931,1,0,0,0,1,2,"1",-90,0
"346",710.267999999814,1,0,0,0,1,2,"1",-90,0
"347",686.513900000136,1,0,0,0,1,2,"1",-90,0
"348",615.608000000066,1,0,0,0,1,2,"1",-90,0
"349",611.624499999834,1,0,0,0,1,2,"1",-90,0
"350",591.212500000438,1,0,0,0,1,2,"1",-90,0
"551",724.102400010452,1,0,0,0,1,3,"2",90,-90
"554",587.122899945825,1,0,0,0,1,3,"1",-90,0
"555",359.224900137633,1,0,0,0,1,3,"1",-90,0
"556",399.080199887976,1,0,0,0,1,3,"1",-90,0
"557",486.829400062561,1,0,0,0,1,3,"1",-90,0
"558",478.813800029457,1,0,0,0,1,3,"1",-90,0
"559",382.702599978074,1,0,0,0,1,3,"1",-90,0
"560",334.5158000011,1,0,0,0,1,3,"1",-90,0
"561",430.739700095728,1,0,0,0,1,3,"1",-90,0
"562",574.987000087276,1,0,0,0,1,3,"1",-90,0
"563",691.231900127605,1,0,0,0,1,3,"4",-90,-90
"564",323.268400039524,1,0,0,0,1,3,"3",-90,90
"565",507.573900045827,1,0,0,0,1,3,"1",-90,0
"566",346.658099908382,1,0,0,0,1,3,"1",-90,0
"567",906.042999820784,1,0,0,0,1,3,"2",90,-90
"568",497.675399994478,1,0,0,0,1,3,"1",-90,0
"569",353.754099924117,1,0,0,0,1,3,"1",-90,0
"570",522.086600074545,1,0,0,0,1,3,"1",-90,0
"571",320.399799849838,1,0,0,0,1,3,"1",-90,0
"572",312.86589987576,1,0,0,0,1,3,"1",-90,0
"573",392.568599898368,1,0,0,0,1,3,"1",-90,0
"574",320.705899968743,1,0,0,0,1,3,"1",-90,0
"575",568.817700026557,1,0,0,0,1,3,"1",-90,0
"576",470.016800099984,1,0,0,0,1,3,"1",-90,0
"577",381.405599880964,1,0,0,0,1,3,"1",-90,0
"578",317.140999948606,1,0,0,0,1,3,"4",-90,-90
"579",341.403600061312,1,0,0,0,1,3,"1",-90,0
"580",301.820000167936,1,0,0,0,1,3,"3",-90,90
"582",333.079899894074,1,0,0,0,1,3,"4",-90,-90
"583",269.2402000539,1,0,0,0,1,3,"4",-90,-90
"584",629.264099989086,1,0,0,0,1,3,"1",-90,0
"585",447.592099895701,1,0,0,0,1,3,"3",-90,90
"586",583.625199971721,1,0,0,0,1,3,"1",-90,0
"587",332.425100030378,1,0,0,0,1,3,"1",-90,0
"588",411.650400143117,1,0,0,0,1,3,"1",-90,0
"589",356.055399868637,1,0,0,0,1,3,"1",-90,0
"590",315.880400128663,1,0,0,0,1,3,"1",-90,0
"591",284.565699985251,1,0,0,0,1,3,"3",-90,90
"592",699.565300019458,1,0,0,0,1,3,"2",90,-90
"593",515.471799997613,1,0,0,0,1,3,"1",-90,0
"594",626.223400002345,1,0,0,0,1,3,"1",-90,0
"596",432.337899925187,1,0,0,0,1,3,"1",-90,0
"597",312.166800023988,1,0,0,0,1,3,"3",-90,90
"598",344.215499935672,1,0,0,0,1,3,"1",-90,0
"599",328.505899989977,1,0,0,0,1,3,"4",-90,-90
"600",384.196300059557,1,0,0,0,1,3,"1",-90,0
"801",335.218104999512,1,0,0,0,1,4,"1",-90,0
"803",403.120768023655,1,0,0,0,1,4,"2",90,-90
"804",352.067762025399,1,0,0,0,1,4,"1",-90,0
"805",320.904063002672,1,0,0,0,1,4,"1",-90,0
"806",319.156698998995,1,0,0,0,1,4,"1",-90,0
"807",362.269614008255,1,0,0,0,1,4,"1",-90,0
"808",304.142927983776,1,0,0,0,1,4,"1",-90,0
"809",323.124253976857,1,0,0,0,1,4,"1",-90,0
"810",214.352170005441,1,0,0,0,1,4,"4",-90,-90
"811",325.208907015622,1,0,0,0,1,4,"1",-90,0
"812",401.082741998835,1,0,0,0,1,4,"2",90,-90
"813",341.574257996399,1,0,0,0,1,4,"1",-90,0
"814",375.486019009259,1,0,0,0,1,4,"2",90,-90
"815",371.816819009837,1,0,0,0,1,4,"1",-90,0
"816",364.083777007181,1,0,0,0,1,4,"3",-90,90
"817",422.95868700603,1,0,0,0,1,4,"1",-90,0
"818",447.904124011984,1,0,0,0,1,4,"1",-90,0
"819",331.109185004607,1,0,0,0,1,4,"1",-90,0
"820",287.207351007964,1,0,0,0,1,4,"4",-90,-90
"821",250.42308299453,1,0,0,0,1,4,"1",-90,0
"822",292.842205002671,1,0,0,0,1,4,"3",-90,90
"823",390.33226200263,1,0,0,0,1,4,"1",-90,0
"824",347.416456002975,1,0,0,0,1,4,"1",-90,0
"825",324.19555701199,1,0,0,0,1,4,"1",-90,0
"826",349.310958001297,1,0,0,0,1,4,"1",-90,0
"827",351.701727980981,1,0,0,0,1,4,"1",-90,0
"828",471.481947985012,1,0,0,0,1,4,"1",-90,0
"829",319.771167007275,1,0,0,0,1,4,"1",-90,0
"830",325.385622010799,1,0,0,0,1,4,"1",-90,0
"831",385.55949399597,1,0,0,0,1,4,"1",-90,0
"832",227.950008003972,1,0,0,0,1,4,"3",-90,90
"833",385.935956001049,1,0,0,0,1,4,"1",-90,0
"834",375.707134982804,1,0,0,0,1,4,"1",-90,0
"835",349.31979997782,1,0,0,0,1,4,"1",-90,0
"836",351.595901011024,1,0,0,0,1,4,"1",-90,0
"837",609.533571987413,1,0,0,0,1,4,"3",-90,90
"838",304.770417016698,1,0,0,0,1,4,"1",-90,0
"839",299.962069984758,1,0,0,0,1,4,"3",-90,90
"840",285.60729601304,1,0,0,0,1,4,"1",-90,0
"841",428.771927021444,1,0,0,0,1,4,"2",90,-90
"842",353.985165013,1,0,0,0,1,4,"1",-90,0
"843",347.147677006433,1,0,0,0,1,4,"1",-90,0
"844",343.292990990449,1,0,0,0,1,4,"1",-90,0
"845",259.710020996863,1,0,0,0,1,4,"4",-90,-90
"846",530.808760988293,1,0,0,0,1,4,"1",-90,0
"847",360.068077017786,1,0,0,0,1,4,"1",-90,0
"848",301.676179020433,1,0,0,0,1,4,"1",-90,0
"850",432.917688012822,1,0,0,0,1,4,"2",90,-90
"1106",387.440638132408,1,0,0,0,1,5,"1",-90,0
"1107",347.293899023868,1,0,0,0,1,5,"1",-90,0
"1108",322.637911028983,1,0,0,0,1,5,"1",-90,0
"1109",427.43917552069,1,0,0,0,1,5,"1",-90,0
"1110",432.959245809388,1,0,0,0,1,5,"1",-90,0
"1111",308.252294256098,1,0,0,0,1,5,"1",-90,0
"1112",378.993798713544,1,0,0,0,1,5,"1",-90,0
"1113",388.659966540814,1,0,0,0,1,5,"1",-90,0
"1114",370.934406014172,1,0,0,0,1,5,"1",-90,0
"1115",352.153930648424,1,0,0,0,1,5,"1",-90,0
"1116",735.809013426151,1,0,0,0,1,5,"1",-90,0
"1117",370.566164453027,1,0,0,0,1,5,"1",-90,0
"1118",367.855535171342,1,0,0,0,1,5,"1",-90,0
"1119",412.558915960103,1,0,0,0,1,5,"1",-90,0
"1120",339.071946599285,1,0,0,0,1,5,"1",-90,0
"1121",325.50366897303,1,0,0,0,1,5,"1",-90,0
"1122",404.448013545243,1,0,0,0,1,5,"1",-90,0
"1123",405.060835323409,1,0,0,0,1,5,"1",-90,0
"1124",503.739715341388,1,0,0,0,1,5,"1",-90,0
"1125",692.114560597739,1,0,0,0,1,5,"1",-90,0
"1126",460.184615181673,1,0,0,0,1,5,"1",-90,0
"1127",349.442166500668,1,0,0,0,1,5,"1",-90,0
"1128",392.667110838198,1,0,0,0,1,5,"1",-90,0
"1129",568.438481017922,1,0,0,0,1,5,"1",-90,0
"1130",426.513760923127,1,0,0,0,1,5,"1",-90,0
"1131",411.435102149649,1,0,0,0,1,5,"1",-90,0
"1132",390.683120003176,1,0,0,0,1,5,"1",-90,0
"1133",393.110541112234,1,0,0,0,1,5,"1",-90,0
"1134",359.577532261255,1,0,0,0,1,5,"1",-90,0
"1135",399.620657577596,1,0,0,0,1,5,"1",-90,0
"1136",357.002768123535,1,0,0,0,1,5,"1",-90,0
"1137",377.107203554814,1,0,0,0,1,5,"1",-90,0
"1138",519.085326746056,1,0,0,0,1,5,"1",-90,0
"1139",454.971075503508,1,0,0,0,1,5,"1",-90,0
"1140",470.759437760118,1,0,0,0,1,5,"1",-90,0
"1191",486.19471984541,1,0,0,0,1,5,"2",90,-90
"1192",515.663579815843,1,0,0,0,1,5,"2",90,-90
"1193",500.647139324888,1,0,0,0,1,5,"2",90,-90
"1194",469.156679439625,1,0,0,0,1,5,"2",90,-90
"1195",578.332522686186,1,0,0,0,1,5,"2",90,-90
"1216",323.595959070667,1,0,0,0,1,5,"3",-90,90
"1217",397.643046453922,1,0,0,0,1,5,"3",-90,90
"1218",518.410555134961,1,0,0,0,1,5,"3",-90,90
"1219",347.453132796732,1,0,0,0,1,5,"3",-90,90
"1241",568.014545647339,1,0,0,0,1,5,"4",-90,-90
"1242",699.347043426119,1,0,0,0,1,5,"4",-90,-90
"1243",759.79808765733,1,0,0,0,1,5,"4",-90,-90
"1244",573.454341893659,1,0,0,0,1,5,"4",-90,-90
"1245",570.371822485462,1,0,0,0,1,5,"4",-90,-90
"1356",311.951299630079,1,0,0,0,1,6,"1",-90,0
"1357",544.316833260379,1,0,0,0,1,6,"1",-90,0
"1358",360.548716805815,1,0,0,0,1,6,"1",-90,0
"1359",404.946130332031,1,0,0,0,1,6,"1",-90,0
"1360",511.517045916068,1,0,0,0,1,6,"1",-90,0
"1361",405.05870124176,1,0,0,0,1,6,"1",-90,0
"1362",541.93003065182,1,0,0,0,1,6,"1",-90,0
"1363",484.722486466171,1,0,0,0,1,6,"1",-90,0
"1364",503.092842990543,1,0,0,0,1,6,"1",-90,0
"1365",377.678225037392,1,0,0,0,1,6,"1",-90,0
"1366",334.385074798903,1,0,0,0,1,6,"1",-90,0
"1367",378.713550902679,1,0,0,0,1,6,"1",-90,0
"1368",357.649097538046,1,0,0,0,1,6,"1",-90,0
"1369",421.4400409511,1,0,0,0,1,6,"1",-90,0
"1370",482.422819594784,1,0,0,0,1,6,"1",-90,0
"1371",334.72430421919,1,0,0,0,1,6,"1",-90,0
"1372",351.969065189588,1,0,0,0,1,6,"1",-90,0
"1373",425.574711870863,1,0,0,0,1,6,"1",-90,0
"1375",464.656359058077,1,0,0,0,1,6,"1",-90,0
"1376",380.376945934596,1,0,0,0,1,6,"1",-90,0
"1377",428.57781106747,1,0,0,0,1,6,"1",-90,0
"1378",408.688981661646,1,0,0,0,1,6,"1",-90,0
"1379",421.54070849185,1,0,0,0,1,6,"1",-90,0
"1380",448.346781260132,1,0,0,0,1,6,"1",-90,0
"1381",618.40490096578,1,0,0,0,1,6,"1",-90,0
"1382",390.531863452555,1,0,0,0,1,6,"1",-90,0
"1383",346.761621041435,1,0,0,0,1,6,"1",-90,0
"1384",707.075669391543,1,0,0,0,1,6,"1",-90,0
"1385",329.193785104691,1,0,0,0,1,6,"1",-90,0
"1386",534.638316371763,1,0,0,0,1,6,"1",-90,0
"1388",360.594229627932,1,0,0,0,1,6,"1",-90,0
"1389",467.90256493008,1,0,0,0,1,6,"1",-90,0
"1390",367.501702918954,1,0,0,0,1,6,"1",-90,0
"1442",557.227874405167,1,0,0,0,1,6,"2",90,-90
"1443",620.396214448654,1,0,0,0,1,6,"2",90,-90
"1444",469.865900789455,1,0,0,0,1,6,"2",90,-90
"1445",486.409138179788,1,0,0,0,1,6,"2",90,-90
"1466",315.238503695208,1,0,0,0,1,6,"3",-90,90
"1467",331.533559087903,1,0,0,0,1,6,"3",-90,90
"1468",345.888196075571,1,0,0,0,1,6,"3",-90,90
"1469",338.150468019831,1,0,0,0,1,6,"3",-90,90
"1470",385.202573110994,1,0,0,0,1,6,"3",-90,90
"1491",276.416172262571,1,0,0,0,1,6,"4",-90,-90
"1492",280.281636457684,1,0,0,0,1,6,"4",-90,-90
"1493",342.247296912641,1,0,0,0,1,6,"4",-90,-90
"1494",626.055501491977,1,0,0,0,1,6,"4",-90,-90
"1495",462.960267382527,1,0,0,0,1,6,"4",-90,-90
"1606",432.026292555086,1,0,0,0,1,7,"1",-90,0
"1607",364.858055392733,1,0,0,0,1,7,"1",-90,0
"1608",435.38188315484,1,0,0,0,1,7,"1",-90,0
"1609",403.031466854127,1,0,0,0,1,7,"1",-90,0
"1610",520.998646433524,1,0,0,0,1,7,"1",-90,0
"1611",384.524310001378,1,0,0,0,1,7,"1",-90,0
"1612",474.704369585071,1,0,0,0,1,7,"1",-90,0
"1613",433.525456238652,1,0,0,0,1,7,"1",-90,0
"1614",472.372240728049,1,0,0,0,1,7,"1",-90,0
"1615",437.444887989801,1,0,0,0,1,7,"1",-90,0
"1616",483.626215141341,1,0,0,0,1,7,"1",-90,0
"1617",388.659985898117,1,0,0,0,1,7,"1",-90,0
"1618",468.786379419793,1,0,0,0,1,7,"1",-90,0
"1619",559.907239159019,1,0,0,0,1,7,"1",-90,0
"1620",395.469248243705,1,0,0,0,1,7,"1",-90,0
"1621",459.326788813442,1,0,0,0,1,7,"1",-90,0
"1623",592.70123552168,1,0,0,0,1,7,"1",-90,0
"1624",392.809964960624,1,0,0,0,1,7,"1",-90,0
"1625",416.462010030743,1,0,0,0,1,7,"1",-90,0
"1626",391.948175850483,1,0,0,0,1,7,"1",-90,0
"1627",571.1465850097,1,0,0,0,1,7,"1",-90,0
"1628",412.329798434131,1,0,0,0,1,7,"1",-90,0
"1629",366.47689946521,1,0,0,0,1,7,"1",-90,0
"1630",321.983928770335,1,0,0,0,1,7,"1",-90,0
"1631",527.411187788628,1,0,0,0,1,7,"1",-90,0
"1632",565.59169732425,1,0,0,0,1,7,"1",-90,0
"1633",437.241600372657,1,0,0,0,1,7,"1",-90,0
"1635",569.016287730528,1,0,0,0,1,7,"1",-90,0
"1636",818.805824336859,1,0,0,0,1,7,"1",-90,0
"1637",542.125945752064,1,0,0,0,1,7,"1",-90,0
"1638",669.150059482619,1,0,0,0,1,7,"1",-90,0
"1639",604.840945466568,1,0,0,0,1,7,"1",-90,0
"1640",552.322727084468,1,0,0,0,1,7,"1",-90,0
"1691",552.482949416001,1,0,0,0,1,7,"2",90,-90
"1693",549.080308059059,1,0,0,0,1,7,"2",90,-90
"1694",583.681679266498,1,0,0,0,1,7,"2",90,-90
"1695",435.551811000824,1,0,0,0,1,7,"2",90,-90
"1716",317.864114702072,1,0,0,0,1,7,"3",-90,90
"1718",431.740588673548,1,0,0,0,1,7,"3",-90,90
"1719",409.858700106709,1,0,0,0,1,7,"3",-90,90
"1720",490.566667141879,1,0,0,0,1,7,"3",-90,90
"1741",298.806463720985,1,0,0,0,1,7,"4",-90,-90
"1742",540.159382519168,1,0,0,0,1,7,"4",-90,-90
"1743",596.099954979961,1,0,0,0,1,7,"4",-90,-90
"1744",424.995690478041,1,0,0,0,1,7,"4",-90,-90
"1857",384.008974605259,1,0,0,0,1,8,"1",-90,0
"1859",800.084000565708,1,0,0,0,1,8,"1",-90,0
"1860",446.257561334752,1,0,0,0,1,8,"1",-90,0
"1861",750.431970138645,1,0,0,0,1,8,"1",-90,0
"1862",377.597125891177,1,0,0,0,1,8,"1",-90,0
"1863",396.111817397913,1,0,0,0,1,8,"1",-90,0
"1864",471.319366942467,1,0,0,0,1,8,"1",-90,0
"1865",442.795593104754,1,0,0,0,1,8,"1",-90,0
"1866",529.346242785248,1,0,0,0,1,8,"1",-90,0
"1867",394.377977231987,1,0,0,0,1,8,"1",-90,0
"1868",459.196524386357,1,0,0,0,1,8,"1",-90,0
"1869",380.54575328933,1,0,0,0,1,8,"1",-90,0
"1870",481.283311055799,1,0,0,0,1,8,"1",-90,0
"1871",507.741393545446,1,0,0,0,1,8,"1",-90,0
"1872",521.13567771722,1,0,0,0,1,8,"1",-90,0
"1873",547.469503323794,1,0,0,0,1,8,"1",-90,0
"1874",454.083369715292,1,0,0,0,1,8,"1",-90,0
"1875",434.24707875133,1,0,0,0,1,8,"1",-90,0
"1876",393.734430028808,1,0,0,0,1,8,"1",-90,0
"1877",593.65314123716,1,0,0,0,1,8,"1",-90,0
"1878",458.212214249604,1,0,0,0,1,8,"1",-90,0
"1879",493.19486468171,1,0,0,0,1,8,"1",-90,0
"1880",441.80178363627,1,0,0,0,1,8,"1",-90,0
"1881",450.669202072342,1,0,0,0,1,8,"1",-90,0
"1882",424.509181701541,1,0,0,0,1,8,"1",-90,0
"1884",518.041454314507,1,0,0,0,1,8,"1",-90,0
"1885",494.951771621373,1,0,0,0,1,8,"1",-90,0
"1886",431.549565527676,1,0,0,0,1,8,"1",-90,0
"1887",456.848405430269,1,0,0,0,1,8,"1",-90,0
"1888",458.659572508792,1,0,0,0,1,8,"1",-90,0
"1889",538.16004957408,1,0,0,0,1,8,"1",-90,0
"1890",491.572573939998,1,0,0,0,1,8,"1",-90,0
"1941",502.210739816381,1,0,0,0,1,8,"2",90,-90
"1943",514.281317896889,1,0,0,0,1,8,"2",90,-90
"1944",522.620115253602,1,0,0,0,1,8,"2",90,-90
"1945",641.162170673102,1,0,0,0,1,8,"2",90,-90
"1966",490.159878601754,1,0,0,0,1,8,"3",-90,90
"1967",508.82724377514,1,0,0,0,1,8,"3",-90,90
"1968",433.69410373403,1,0,0,0,1,8,"3",-90,90
"1969",503.616944466802,1,0,0,0,1,8,"3",-90,90
"1970",469.618095322093,1,0,0,0,1,8,"3",-90,90
"1991",309.580217497815,1,0,0,0,1,8,"4",-90,-90
"1992",379.80139285943,1,0,0,0,1,8,"4",-90,-90
"1993",505.239671072914,1,0,0,0,1,8,"4",-90,-90
"1994",427.120251470207,1,0,0,0,1,8,"4",-90,-90
"1995",454.453448479594,1,0,0,0,1,8,"4",-90,-90
"2106",522.362397861322,1,0,0,0,1,9,"1",-90,0
"2107",454.569924577866,1,0,0,0,1,9,"1",-90,0
"2108",578.477452289028,1,0,0,0,1,9,"1",-90,0
"2109",396.268604317043,1,0,0,0,1,9,"1",-90,0
"2110",467.831058933868,1,0,0,0,1,9,"1",-90,0
"2111",413.791801600816,1,0,0,0,1,9,"1",-90,0
"2112",360.233298358084,1,0,0,0,1,9,"1",-90,0
"2113",525.107159476651,1,0,0,0,1,9,"1",-90,0
"2114",364.407555249285,1,0,0,0,1,9,"1",-90,0
"2115",446.713796509087,1,0,0,0,1,9,"1",-90,0
"2116",460.545406312719,1,0,0,0,1,9,"1",-90,0
"2117",372.2154710488,1,0,0,0,1,9,"1",-90,0
"2118",438.577111754927,1,0,0,0,1,9,"1",-90,0
"2119",747.987513895191,1,0,0,0,1,9,"1",-90,0
"2120",506.747733215894,1,0,0,0,1,9,"1",-90,0
"2121",447.77004295216,1,0,0,0,1,9,"1",-90,0
"2122",481.661718509635,1,0,0,0,1,9,"1",-90,0
"2123",529.307108114327,1,0,0,0,1,9,"1",-90,0
"2124",443.551005676311,1,0,0,0,1,9,"1",-90,0
"2126",448.211021380384,1,0,0,0,1,9,"1",-90,0
"2127",723.579207101762,1,0,0,0,1,9,"1",-90,0
"2128",573.258136017258,1,0,0,0,1,9,"1",-90,0
"2129",483.77551629564,1,0,0,0,1,9,"1",-90,0
"2130",671.728874492646,1,0,0,0,1,9,"1",-90,0
"2131",820.174278187586,1,0,0,0,1,9,"1",-90,0
"2132",639.352767105214,1,0,0,0,1,9,"1",-90,0
"2133",554.458905910972,1,0,0,0,1,9,"1",-90,0
"2134",374.211128649161,1,0,0,0,1,9,"1",-90,0
"2135",361.50169316305,1,0,0,0,1,9,"1",-90,0
"2136",473.13217591187,1,0,0,0,1,9,"1",-90,0
"2137",372.814658947837,1,0,0,0,1,9,"1",-90,0
"2138",378.428241782205,1,0,0,0,1,9,"1",-90,0
"2139",554.136689348287,1,0,0,0,1,9,"1",-90,0
"2140",434.447444910069,1,0,0,0,1,9,"1",-90,0
"2191",501.28443606081,1,0,0,0,1,9,"2",90,-90
"2193",452.154609982387,1,0,0,0,1,9,"2",90,-90
"2194",501.564755914766,1,0,0,0,1,9,"2",90,-90
"2195",483.600033122354,1,0,0,0,1,9,"2",90,-90
"2216",328.310711880094,1,0,0,0,1,9,"3",-90,90
"2217",345.139165015484,1,0,0,0,1,9,"3",-90,90
"2218",441.308370564289,1,0,0,0,1,9,"3",-90,90
"2219",335.244155735465,1,0,0,0,1,9,"3",-90,90
"2220",348.73523703496,1,0,0,0,1,9,"3",-90,90
"2241",468.828032477669,1,0,0,0,1,9,"4",-90,-90
"2242",424.756942151389,1,0,0,0,1,9,"4",-90,-90
"2243",658.244497165214,1,0,0,0,1,9,"4",-90,-90
"2244",375.415796229046,1,0,0,0,1,9,"4",-90,-90
"2245",437.472621652099,1,0,0,0,1,9,"4",-90,-90
"2357",444.893216476704,1,0,0,0,1,10,"1",-90,0
"2358",385.67618172445,1,0,0,0,1,10,"1",-90,0
"2359",553.778972926416,1,0,0,0,1,10,"1",-90,0
"2360",383.911592643669,1,0,0,0,1,10,"1",-90,0
"2361",530.288755623003,1,0,0,0,1,10,"1",-90,0
"2362",543.603726505507,1,0,0,0,1,10,"1",-90,0
"2363",408.86060595784,1,0,0,0,1,10,"1",-90,0
"2364",640.222230236924,1,0,0,0,1,10,"1",-90,0
"2365",516.639018814838,1,0,0,0,1,10,"1",-90,0
"2366",397.421180597767,1,0,0,0,1,10,"1",-90,0
"2368",466.274606404977,1,0,0,0,1,10,"1",-90,0
"2370",509.433379533023,1,0,0,0,1,10,"1",-90,0
"2371",410.997762256057,1,0,0,0,1,10,"1",-90,0
"2372",744.075187054746,1,0,0,0,1,10,"1",-90,0
"2373",491.838139673253,1,0,0,0,1,10,"1",-90,0
"2374",997.412914099187,1,0,0,0,1,10,"1",-90,0
"2376",510.310419505756,1,0,0,0,1,10,"1",-90,0
"2377",715.524052914355,1,0,0,0,1,10,"1",-90,0
"2378",907.059627705089,1,0,0,0,1,10,"1",-90,0
"2379",608.576760732554,1,0,0,0,1,10,"1",-90,0
